"taxon","mass_g","source_mass","n"
"Stichopus",1137,"GenusAverage",2
"Stictonetta",906.3,"GenusAverage",4
"Stigmatogobius",2.9,"GenusAverage",1
"Stigmatopelia",120.6,"GenusAverage",2
"Stigmatura",10.49,"GenusAverage",4
"Stigmochelys",20000,"GenusAverage",2
"Stilicus",1e-04,"GenusAverage",1
"Stiltia",65.58,"GenusAverage",4
"Stiphidion",0.017,"GenusAverage",0
"Stiphodon",0.7,"GenusAverage",3
"Stiphrornis",15.03,"GenusAverage",4
"Stipiturus",6.018,"GenusAverage",12
"Stizorhina",36.32,"GenusAverage",4
"Stizostedion",154,"GenusAverage",1
"Stochomys",72.18,"GenusAverage",6
"Stockoceros",53000,"GenusAverage",3
"Stolephorus",6.317,"GenusAverage",4
"Stoliczkia",82,"GenusAverage",2
"Stolothrissa",1.5,"GenusAverage",1
"Stomatepia",3.8,"GenusAverage",1
"Stomias",24.67,"GenusAverage",1
"Stomiopera",25.96,"GenusAverage",2
"Stomolophus",760.5,"GenusAverage",1
"Storena",0.162,"GenusAverage",0
"Storeria",21.82,"GenusAverage",10
"Stramonita",16.8,"GenusAverage",0
"Strauchbufo",30.3,"GenusAverage",1
"Strenelais",0.12,"GenusAverage",1
"Strepera",349.4,"GenusAverage",6
"Streptocitta",248,"GenusAverage",2
"Streptopelia",147.4,"GenusAverage",41
"Streptoprocne",80.95,"GenusAverage",10
"Stresemannia",36.2,"GenusAverage",1
"Strigocuscus",879.7,"GenusAverage",6
"Strigops",1979,"GenusAverage",7
"Strix",552.4,"GenusAverage",68
"Strobilurus",41.68,"GenusAverage",3
"Strongylocentr",3.601,"GenusAverage",1
"Strongylocentr.",254.8,"GenusAverage",2
"Strongylocentrotus",30.8,"GenusAverage",1
"Strongylura",549.6,"GenusAverage",1
"Strophidon",24130,"GenusAverage",1
"Strophocincla",62.07,"GenusAverage",2
"Strophurus",5.778,"GenusAverage",44
"Struthidea",128.6,"GenusAverage",5
"Struthio",104800,"GenusAverage",10
"Sturisoma",99.1,"GenusAverage",1
"Sturnella",71.04,"GenusAverage",23
"Sturnia",42.75,"GenusAverage",5
"Sturnira",22.4,"GenusAverage",50
"Sturnus",74.41,"GenusAverage",28
"Stylasterias",375,"GenusAverage",0
"Styloctenium",192.4,"GenusAverage",5
"Stylodipus",66.06,"GenusAverage",10
"Stymphalornis",10,"GenusAverage",2
"Sublegatus",14.05,"GenusAverage",6
"Subsessor",1410,"GenusAverage",1
"Succinea",0.01071,"GenusAverage",1
"Sufflamen",1396,"GenusAverage",1
"Sugomel",9.9,"GenusAverage",1
"Suiriri",18.61,"GenusAverage",4
"Sula",1238,"GenusAverage",36
"Sumatranus",140.4,"GenusAverage",1
"Suncus",10.72,"GenusAverage",66
"Sundamys",353.5,"GenusAverage",16
"Sundasciurus",196.6,"GenusAverage",56
"Sundatyphlops",24,"GenusAverage",1
"Surdisorex",11.03,"GenusAverage",9
"Suricata",748.8,"GenusAverage",9
"Surirella",1.03e-10,"GenusAverage",1
"Surnia",314,"GenusAverage",6
"Surniculus",31.31,"GenusAverage",6
"Sus",78650,"GenusAverage",51
"Suta",85.3,"GenusAverage",5
"Suthora",5.788,"GenusAverage",5
"Swammerdamella",5e-05,"GenusAverage",1
"Swynnertonia",16.04,"GenusAverage",3
"Syconycteris",25.32,"GenusAverage",13
"Sylvia",13.91,"GenusAverage",90
"Sylvicapra",18210,"GenusAverage",8
"Sylvietta",9.555,"GenusAverage",36
"Sylvilagus",1345,"GenusAverage",91
"Sylviorthorhynchus",10.9,"GenusAverage",2
"Sylviparus",7.455,"GenusAverage",3
"Sylvirana",48.8,"GenusAverage",1
"Sylvisorex",7.427,"GenusAverage",30
"Syma",63.07,"GenusAverage",5
"Symbolophorus",13.91,"GenusAverage",2
"Sympecma",0.0083,"GenusAverage",1
"Sympetrum",1.162,"GenusAverage",5
"Symphalangus",10670,"GenusAverage",7
"Symphimus",77.95,"GenusAverage",2
"Symphodus",281.5,"GenusAverage",2
"Sympholis",23.9,"GenusAverage",1
"Symphoricarpos",35,"GenusAverage",1
"Symphurus",66.55,"GenusAverage",3
"Symphysodon",66.15,"GenusAverage",2
"Symplocos",454100,"GenusAverage",3
"Symposiachrus",16.91,"GenusAverage",9
"Sympterygia",2401,"GenusAverage",1
"Synagrops",280.1,"GenusAverage",2
"Synallaxis",16.41,"GenusAverage",64
"Synanceia",2400,"GenusAverage",1
"Synaphobranchus",1416,"GenusAverage",1
"Synaptomys",32.35,"GenusAverage",16
"Synbranchus",175.6,"GenusAverage",0
"Syncerus",547800,"GenusAverage",12
"Synchaeta",5.808e-07,"GenusAverage",1
"Synchiropus",11.13,"GenusAverage",3
"Syndactyla",29.75,"GenusAverage",12
"Synechogobius",1052,"GenusAverage",1
"Synedra",5.765e-09,"GenusAverage",1
"Syngnathoides",16.5,"GenusAverage",1
"Syngnathus",10.55,"GenusAverage",2
"Synodontis",416.9,"GenusAverage",3
"Synodus",475.5,"GenusAverage",3
"Synophis",53.43,"GenusAverage",3
"Synorthocladius",1.19e-05,"GenusAverage",1
"Syntheosciurus",130.8,"GenusAverage",4
"Synthliboramphus",168,"GenusAverage",18
"Sypheotides",619.7,"GenusAverage",2
"Syrigma",462.9,"GenusAverage",2
"Syringodium",0.09839,"GenusAverage",2
"Syrmaticus",1092,"GenusAverage",14
"Syrrhaptes",302.9,"GenusAverage",6
"Syspira",0.0576,"GenusAverage",0
"Systellaspis",2.232,"GenusAverage",2
"Systellura",45.6,"GenusAverage",1
"Systomus",202.2,"GenusAverage",4
"Tabanus",0.05807,"GenusAverage",3
"Taccocua",211.5,"GenusAverage",1
"Tachornis",9.095,"GenusAverage",6
"Tachuris",7.833,"GenusAverage",3
"Tachybaptus",165.2,"GenusAverage",17
"Tachycineta",15.69,"GenusAverage",33
"Tachyeres",3644,"GenusAverage",12
"Tachyglossus",3721,"GenusAverage",9
"Tachygyia",136.1,"GenusAverage",2
"Tachymarptis",94.3,"GenusAverage",7
"Tachymenis",36.67,"GenusAverage",8
"Tachyoryctes",313.7,"GenusAverage",14
"Tachyphonus",21.81,"GenusAverage",16
"Tachypleus",0.4036,"GenusAverage",0
"Tachysurus",1248,"GenusAverage",5
"Tactostoma",46.4,"GenusAverage",0
"Tadarida",28.44,"GenusAverage",38
"Tadorna",1277,"GenusAverage",21
"Taenioides",100.8,"GenusAverage",1
"Taeniophallus",29.85,"GenusAverage",11
"Taeniopygia",10.77,"GenusAverage",9
"Taeniotriccus",9.5,"GenusAverage",2
"Taeromys",235.8,"GenusAverage",13
"Takifugu",525.7,"GenusAverage",16
"Takydromus",6.305,"GenusAverage",62
"Talegalla",1554,"GenusAverage",6
"Talismania",136.7,"GenusAverage",1
"Talpa",80.96,"GenusAverage",39
"Tamandua",4480,"GenusAverage",17
"Tamias",73.76,"GenusAverage",142
"Tamiasciurus",220.7,"GenusAverage",20
"Tamiops",58.54,"GenusAverage",15
"Tamopsis",0.0185,"GenusAverage",0
"Tamoya",350.6,"GenusAverage",1
"Tanakia",8.061,"GenusAverage",5
"Tandanus",2077,"GenusAverage",2
"Tangara",20.15,"GenusAverage",97
"Tanichthys",0.5,"GenusAverage",1
"Taningia",585.2,"GenusAverage",1
"Tantalophis",50.2,"GenusAverage",1
"Tantilla",11.43,"GenusAverage",78
"Tantillita",1.433,"GenusAverage",3
"Tanygnathus",260.9,"GenusAverage",10
"Tanysiptera",52.11,"GenusAverage",15
"Tanytarsus",0.0017,"GenusAverage",1
"Taoniscus",43,"GenusAverage",2
"Taonius",141.4,"GenusAverage",4
"Tapecomys",71.5,"GenusAverage",1
"Tapera",50.4,"GenusAverage",3
"Tapes",4.73,"GenusAverage",1
"Taphozous",27.31,"GenusAverage",53
"Taphrolesbia",8.94,"GenusAverage",1
"Taphrospilus",7.045,"GenusAverage",4
"Tapirella",3e+05,"GenusAverage",1
"Tapirus",295600,"GenusAverage",36
"Taraba",59.2,"GenusAverage",2
"Taractes",3848,"GenusAverage",2
"Taractichthys",11350,"GenusAverage",3
"Tarentola",20.06,"GenusAverage",74
"Taricha",39.3,"GenusAverage",7
"Tarletonbeania",0.5,"GenusAverage",0
"Tarphonomus",22.77,"GenusAverage",4
"Tarsiger",13.12,"GenusAverage",14
"Tarsipes",8.847,"GenusAverage",9
"Tarsius",123.4,"GenusAverage",57
"Tarsomys",90.83,"GenusAverage",3
"Tasmacetus",3698000,"GenusAverage",5
"Tateomys",62.95,"GenusAverage",6
"Tatera",105,"GenusAverage",19
"Taterillus",50.68,"GenusAverage",26
"Tauraco",250.3,"GenusAverage",41
"Taurongia",0.558,"GenusAverage",0
"Taurotragus",579300,"GenusAverage",15
"Tautoga",6677,"GenusAverage",2
"Tautogolabrus",550,"GenusAverage",1
"Taxidea",7111,"GenusAverage",10
"Tayassu",25870,"GenusAverage",11
"Tchagra",38.61,"GenusAverage",13
"Techmarscincus",8.858,"GenusAverage",3
"Teira",7.861,"GenusAverage",4
"Teius",62.08,"GenusAverage",8
"Telacanthura",42.11,"GenusAverage",5
"Teledromas",38.08,"GenusAverage",2
"Teleocichla",178,"GenusAverage",1
"Telescopium",69.91,"GenusAverage",1
"Telescopus",333.4,"GenusAverage",19
"Telespiza",28.93,"GenusAverage",9
"Telespyza",8.2,"GenusAverage",1
"Tellina",0.6785,"GenusAverage",2
"Telmatobius",92.13,"GenusAverage",3
"Telmatobufo",30.2,"GenusAverage",1
"Telophorus",40.05,"GenusAverage",31
"Temnurus",146,"GenusAverage",1
"Tenebrio",0.1,"GenusAverage",1
"Tenguella",0.8,"GenusAverage",0
"Tenodera",3,"GenusAverage",1
"Tenrec",1054,"GenusAverage",7
"Tenualosa",3345,"GenusAverage",1
"Tenuidactylus",6.919,"GenusAverage",21
"Tephrodornis",32.14,"GenusAverage",6
"Tephrozosterops",17.87,"GenusAverage",2
"Terapon",670.4,"GenusAverage",2
"Terathopius",2228,"GenusAverage",5
"Teratocephalus",1.09e-07,"GenusAverage",1
"Teratoscincus",21.79,"GenusAverage",17
"Terebellides",0.0625,"GenusAverage",1
"Terenotriccus",7.412,"GenusAverage",2
"Terenura",6.865,"GenusAverage",12
"Teretistris",10.58,"GenusAverage",4
"Teretrurus",6.7,"GenusAverage",1
"Terpsiphone",16.29,"GenusAverage",33
"Terrapene",443.5,"GenusAverage",9
"Tersina",29.25,"GenusAverage",4
"Tesia",7.068,"GenusAverage",7
"Tessarabrachion",0.0677,"GenusAverage",1
"Testudo",1714,"GenusAverage",11
"Tetanocera",0.0034,"GenusAverage",1
"Tetartopeus",9e-04,"GenusAverage",1
"Tetracerus",17160,"GenusAverage",9
"Tetracheilostoma",0.6333,"GenusAverage",3
"Tetradactylus",3.026,"GenusAverage",15
"Tetragastris",740000,"GenusAverage",1
"Tetragnatha",0.01436,"GenusAverage",4
"Tetragonopterus",44.77,"GenusAverage",3
"Tetragonurus",1215,"GenusAverage",2
"Tetrahymena",0.0025,"GenusAverage",2
"Tetralepis",20.2,"GenusAverage",1
"Tetrameryx",60000,"GenusAverage",2
"Tetramesa",0.000224,"GenusAverage",1
"Tetramorium",0.00105,"GenusAverage",1
"Tetranematichthys",35.8,"GenusAverage",1
"Tetrao",2085,"GenusAverage",15
"Tetraodon",889.7,"GenusAverage",8
"Tetraogallus",2248,"GenusAverage",14
"Tetraophasis",1002,"GenusAverage",6
"Tetrapturus",107500,"GenusAverage",3
"Tetrastes",344.5,"GenusAverage",5
"Tetrastichus",0.000318,"GenusAverage",1
"Tetrax",833.8,"GenusAverage",2
"Tetrix",0.005278,"GenusAverage",2
"Tetronarce",1644,"GenusAverage",0
"Teuchocercus",12.8,"GenusAverage",1
"Teuchophorus",1e-04,"GenusAverage",1
"Teuthowenia",170.6,"GenusAverage",2
"Thalamita",66.5,"GenusAverage",1
"Thalassarche",3191,"GenusAverage",28
"Thalasseus",273.8,"GenusAverage",10
"Thalassia",0.3734,"GenusAverage",2
"Thalassina",130,"GenusAverage",1
"Thalassodendron",0.51,"GenusAverage",2
"Thalassoica",696,"GenusAverage",0
"Thalassoma",481,"GenusAverage",2
"Thalassophis",152,"GenusAverage",1
"Thalassophryne",9.2,"GenusAverage",0
"Thalassornis",706.5,"GenusAverage",4
"Thalia",5.766,"GenusAverage",2
"Thallomys",103,"GenusAverage",16
"Thalpomys",24,"GenusAverage",8
"Thalurania",4.412,"GenusAverage",12
"Thamnaconus",405.8,"GenusAverage",4
"Thamnistes",20.85,"GenusAverage",2
"Thamnodynastes",42.85,"GenusAverage",20
"Thamnolaea",39.8,"GenusAverage",2
"Thamnomanes",17.77,"GenusAverage",8
"Thamnomys",65.92,"GenusAverage",13
"Thamnophilus",23.65,"GenusAverage",59
"Thamnophis",259,"GenusAverage",79
"Thamnornis",14.35,"GenusAverage",2
"Thamnosophis",78.23,"GenusAverage",9
"Thanatus",0.0004777,"GenusAverage",2
"Thapsinillas",40.25,"GenusAverage",2
"Thaptomys",19.9,"GenusAverage",3
"Tharpyna",0.005,"GenusAverage",0
"Thaumastura",1.925,"GenusAverage",3
"Thaumatibis",3515,"GenusAverage",1
"Thaumatichthys",6.7,"GenusAverage",1
"Thaumatorhynchus",6.821,"GenusAverage",2
"Thaumetopoea",0.69,"GenusAverage",1
"Thayeria",0.4,"GenusAverage",1
"Thecadactylus",39.58,"GenusAverage",7
"Thectocercus",171,"GenusAverage",2
"Thelenota",5230,"GenusAverage",2
"Theloderma",1.3,"GenusAverage",1
"Thelotornis",681.6,"GenusAverage",7
"Themisto",0.3401,"GenusAverage",4
"Theodoxus",0.01981,"GenusAverage",3
"Theora",0.0238,"GenusAverage",1
"Theragra",2061,"GenusAverage",3
"Theridion",0.0009554,"GenusAverage",3
"Theriodictis",27000,"GenusAverage",3
"Theristicus",1520,"GenusAverage",9
"Therlinya",0.045,"GenusAverage",0
"Thermophis",110.6,"GenusAverage",5
"Theropithecus",14690,"GenusAverage",10
"Thescelocichla",62.37,"GenusAverage",4
"Thetys",15.7,"GenusAverage",1
"Thinocorus",87.56,"GenusAverage",9
"Thinornis",83.46,"GenusAverage",4
"Thlypopsis",13.81,"GenusAverage",12
"Thomasomys",75.76,"GenusAverage",118
"Thomomys",133.8,"GenusAverage",51
"Thoopterus",62.31,"GenusAverage",4
"Thorichthys",114.9,"GenusAverage",2
"Thoropa",7,"GenusAverage",0
"Thrasops",2060,"GenusAverage",6
"Thraupis",36.63,"GenusAverage",27
"Threnetes",5.708,"GenusAverage",10
"Threskiornis",1517,"GenusAverage",19
"Thrichomys",345.6,"GenusAverage",11
"Thripadectes",53.77,"GenusAverage",14
"Thripias",77.19,"GenusAverage",3
"Thripomorpha",1e-04,"GenusAverage",2
"Thripophaga",21.68,"GenusAverage",5
"Thrips",1e-04,"GenusAverage",1
"Thryomanes",8.019,"GenusAverage",4
"Thryonomys",3404,"GenusAverage",14
"Thryophilus",18.48,"GenusAverage",3
"Thryorchilus",14,"GenusAverage",2
"Thryothorus",19.82,"GenusAverage",33
"Thryssa",60.84,"GenusAverage",10
"Thuja",170000,"GenusAverage",1
"Thunnus",91900,"GenusAverage",20
"Thylacinus",27980,"GenusAverage",6
"Thylacoleo",112500,"GenusAverage",2
"Thylamys",30.1,"GenusAverage",37
"Thylogale",4565,"GenusAverage",38
"Thymallus",1570,"GenusAverage",12
"Thymops",300,"GenusAverage",1
"Thynnichthys",471.5,"GenusAverage",2
"Thyroptera",4.615,"GenusAverage",13
"Thyrsites",3300,"GenusAverage",1
"Thyrsitoides",302300,"GenusAverage",1
"Thysanoessa",4.006,"GenusAverage",5
"Thysanopoda",0.0969,"GenusAverage",2
"Thysanoteuthis",24490,"GenusAverage",1
"Tiaris",9.97,"GenusAverage",12
"Tibellus",0.007863,"GenusAverage",2
"Tichodroma",16.53,"GenusAverage",5
"Tickellia",4.5,"GenusAverage",2
"Tigriopus",5e-04,"GenusAverage",1
"Tigriornis",846,"GenusAverage",1
"Tigrisoma",940.1,"GenusAverage",6
"Tijuca",80,"GenusAverage",3
"Tila",2e+06,"GenusAverage",1
"Tilapia",602.1,"GenusAverage",5
"Tiliqua",720.7,"GenusAverage",27
"Tillandsia",0.17,"GenusAverage",1
"Tilmatura",2.2,"GenusAverage",2
"Timalia",15.75,"GenusAverage",2
"Timeliopsis",24.76,"GenusAverage",5
"Timon",129.2,"GenusAverage",14
"Tinamotis",690,"GenusAverage",3
"Tinamus",1198,"GenusAverage",15
"Tinca",3978,"GenusAverage",3
"Tindaria",0.00144,"GenusAverage",1
"Tinodes",0.0001866,"GenusAverage",1
"Tipula",0.009675,"GenusAverage",2
"Tipulidae",9.49e-05,"GenusAverage",1
"Tityra",62.92,"GenusAverage",6
"Tlacuatzin",53.86,"GenusAverage",5
"Tmetothylacus",20.09,"GenusAverage",3
"Tockus",192.8,"GenusAverage",51
"Todarodes",844.8,"GenusAverage",3
"Todiramphus",62.21,"GenusAverage",40
"Todirhamphus",50.85,"GenusAverage",4
"Todirostrum",6.836,"GenusAverage",12
"Todus",6.931,"GenusAverage",13
"Toenayar",21.53,"GenusAverage",1
"Tokudaia",183.9,"GenusAverage",8
"Tolmomyias",13.34,"GenusAverage",14
"Tolypeutes",1345,"GenusAverage",14
"Tometes",1250,"GenusAverage",2
"Tomistoma",140200,"GenusAverage",3
"Tomodon",54.05,"GenusAverage",4
"Tomopeas",5.605,"GenusAverage",2
"Tomopteris",0.2007,"GenusAverage",2
"Tomopterna",4.6,"GenusAverage",0
"Tonatia",28.49,"GenusAverage",8
"Tonkinomys",172.5,"GenusAverage",1
"Topaza",11.68,"GenusAverage",4
"Tor",26790,"GenusAverage",12
"Torgos",6792,"GenusAverage",3
"Toromys",449.3,"GenusAverage",5
"Toropuku",11.51,"GenusAverage",3
"Torpedo",1647,"GenusAverage",1
"Torquigener",59.02,"GenusAverage",5
"Torreornis",25.25,"GenusAverage",2
"Tosia",99.79,"GenusAverage",0
"Touit",66.5,"GenusAverage",13
"Toxabramis",23.1,"GenusAverage",2
"Toxicocalamus",106.3,"GenusAverage",20
"Toxicodryas",2654,"GenusAverage",4
"Toxodon",1210000,"GenusAverage",5
"Toxopsoides",0.02,"GenusAverage",0
"Toxorhamphus",10.38,"GenusAverage",8
"Toxostoma",60.71,"GenusAverage",40
"Toxotes",705.9,"GenusAverage",2
"Traccatichthys",13.94,"GenusAverage",1
"Tracharus",298,"GenusAverage",1
"Trachelipus",0.00768,"GenusAverage",1
"Trachelomonas",1.75e-10,"GenusAverage",1
"Tracheloptychus",19.1,"GenusAverage",5
"Trachelyopterus",416,"GenusAverage",1
"Trachemys",1679,"GenusAverage",20
"Trachidermus",29.1,"GenusAverage",1
"Trachinops",25.1,"GenusAverage",1
"Trachinotus",7260,"GenusAverage",8
"Trachinus",426.9,"GenusAverage",3
"Trachipterus",38780,"GenusAverage",1
"Trachischium",48.32,"GenusAverage",5
"Trachops",37.42,"GenusAverage",4
"Trachurus",1537,"GenusAverage",7
"Trachyboa",17.35,"GenusAverage",2
"Trachycephalus",37.5,"GenusAverage",1
"Trachycorystes",501,"GenusAverage",1
"Trachydactylus",4.964,"GenusAverage",2
"Trachydoras",103.7,"GenusAverage",3
"Trachylepis",22.05,"GenusAverage",187
"Trachyphonus",57.13,"GenusAverage",15
"Trachypithecus",8953,"GenusAverage",98
"Trachyrhamphus",18.4,"GenusAverage",1
"Trachyrincus",64.2,"GenusAverage",1
"Trachystoma",2000,"GenusAverage",1
"Tragelaphus",252800,"GenusAverage",66
"Tragopan",1519,"GenusAverage",13
"Tragulus",2984,"GenusAverage",23
"Transandinomys",57.75,"GenusAverage",2
"Trapelus",52.59,"GenusAverage",34
"Travisiopsis",0.2535,"GenusAverage",1
"Tregellasia",14.65,"GenusAverage",10
"Tremarctos",136300,"GenusAverage",10
"Trematomus",211.8,"GenusAverage",18
"Treron",210.4,"GenusAverage",51
"Tresus",2268,"GenusAverage",1
"Tretanorhinus",101.1,"GenusAverage",4
"Tretioscincus",4.502,"GenusAverage",8
"Triacanthodes",20.4,"GenusAverage",1
"Triacanthus",214.9,"GenusAverage",2
"Triaenodon",15030,"GenusAverage",2
"Triaenops",8.548,"GenusAverage",10
"Triakis",7200,"GenusAverage",2
"Tribolodon",1528,"GenusAverage",4
"Tribolonotus",11.29,"GenusAverage",20
"Tribonyx",850.1,"GenusAverage",2
"Trichastoma",21.01,"GenusAverage",8
"Trichechus",378000,"GenusAverage",25
"Tricheilostoma",1.24,"GenusAverage",5
"Trichia",0.008835,"GenusAverage",1
"Trichilia",410000,"GenusAverage",1
"Trichiurus",146.5,"GenusAverage",0
"Trichixos",40.9,"GenusAverage",1
"Trichobatrachus",141,"GenusAverage",1
"Trichocerca",3.029e-07,"GenusAverage",2
"Trichocichla",26,"GenusAverage",1
"Trichodere",15.09,"GenusAverage",4
"Trichogaster",27.43,"GenusAverage",3
"Trichoglossus",106.9,"GenusAverage",25
"Tricholaema",31.11,"GenusAverage",19
"Tricholestes",17.2,"GenusAverage",2
"Trichomycterus",30.26,"GenusAverage",4
"Trichonephila",0.3409,"GenusAverage",0
"Trichopodus",160.6,"GenusAverage",3
"Trichopsetta",59.6,"GenusAverage",1
"Trichopterna",3e-04,"GenusAverage",1
"Trichosurus",2474,"GenusAverage",30
"Trichothraupis",24.09,"GenusAverage",2
"Trichys",1785,"GenusAverage",7
"Triclaria",90,"GenusAverage",3
"Tridacna",350000,"GenusAverage",2
"Tridentiger",33.5,"GenusAverage",4
"Trifolium",0.1905,"GenusAverage",1
"Trigla",655,"GenusAverage",2
"Triglops",55.93,"GenusAverage",4
"Trigonoceps",3848,"GenusAverage",3
"Trigonodops",2295000,"GenusAverage",1
"Trigonognathus",568.7,"GenusAverage",1
"Trigonometopus",0.00058,"GenusAverage",1
"Trigonopoma",1.9,"GenusAverage",1
"Trigonostigma",1.3,"GenusAverage",2
"Trilepida",4.993,"GenusAverage",15
"Trimeresurus",458.2,"GenusAverage",71
"Trimetopon",5.683,"GenusAverage",6
"Trimma",0.1075,"GenusAverage",3
"Trimorphodon",353,"GenusAverage",16
"Trinectes",57.55,"GenusAverage",3
"Tringa",110.5,"GenusAverage",70
"Trinomys",223.4,"GenusAverage",32
"Trinycteris",8.226,"GenusAverage",4
"Trioceros",36.54,"GenusAverage",92
"Triodon",3269,"GenusAverage",1
"Trionyx",10820,"GenusAverage",2
"Triphoturus",0.45,"GenusAverage",0
"Triplophysa",62.75,"GenusAverage",41
"Triportheus",166.8,"GenusAverage",2
"Trisetum",20,"GenusAverage",1
"Triso",4357,"GenusAverage",1
"Trisopterus",98.8,"GenusAverage",6
"Trissopelopia",3.55e-05,"GenusAverage",1
"Tritogonia",1120,"GenusAverage",1
"Triturus",10.12,"GenusAverage",9
"Trixiphichthys",321.9,"GenusAverage",1
"Trochalopteron",64.79,"GenusAverage",19
"Trochia",0.6,"GenusAverage",0
"Trochilus",4.586,"GenusAverage",7
"Trochocercus",9.753,"GenusAverage",8
"Trochosa",0.008125,"GenusAverage",2
"Troglodytes",10.81,"GenusAverage",29
"Trogon",81.58,"GenusAverage",44
"Trogonophis",10.78,"GenusAverage",3
"Trogontherium",39990,"GenusAverage",1
"Trogophloeus",1e-04,"GenusAverage",1
"Trogopterus",744.9,"GenusAverage",2
"Tropheus",38.2,"GenusAverage",2
"Tropical",1.9e-11,"GenusAverage",1
"Tropicranus",289.5,"GenusAverage",2
"Tropidechis",318.2,"GenusAverage",2
"Tropidoclonion",33.57,"GenusAverage",3
"Tropidodipsas",53.29,"GenusAverage",7
"Tropidodryas",144.1,"GenusAverage",2
"Tropidolaemus",521,"GenusAverage",9
"Tropidonophis",267.6,"GenusAverage",32
"Tropidophis",38.22,"GenusAverage",33
"Tropidophorus",18.92,"GenusAverage",60
"Tropidophoxinellus",16.4,"GenusAverage",1
"Tropidosaura",5.834,"GenusAverage",8
"Tropidoscincus",25.01,"GenusAverage",6
"Tropidurus",37.95,"GenusAverage",66
"Tropiocolotes",0.7852,"GenusAverage",24
"Tropocyclops",7.731e-06,"GenusAverage",1
"Troposodon",40000,"GenusAverage",2
"Trugon",400,"GenusAverage",3
"Trygonoptera",4944,"GenusAverage",1
"Trygonorrhina",6700,"GenusAverage",0
"Tryngites",63.3,"GenusAverage",4
"Trypauchen",43.9,"GenusAverage",1
"Tryphomys",117.2,"GenusAverage",2
"Trypoxylon",0.0008479,"GenusAverage",2
"Tscherskia",124.3,"GenusAverage",6
"Tsuga",2500000,"GenusAverage",1
"Tubificidae",5.43e-05,"GenusAverage",1
"Tukutuku",7.183,"GenusAverage",2
"Tumbezia",12.21,"GenusAverage",2
"Tumbunascincus",31.02,"GenusAverage",2
"Tupaia",164.4,"GenusAverage",70
"Tupinambis",1250,"GenusAverage",16
"Turacoena",275.3,"GenusAverage",3
"Turbo",163,"GenusAverage",1
"Turcinoemacheilus",2.036,"GenusAverage",2
"Turdinus",40.93,"GenusAverage",4
"Turdoides",60.52,"GenusAverage",86
"Turdus",75.59,"GenusAverage",181
"Turnagra",95.18,"GenusAverage",3
"Turnix",59.11,"GenusAverage",46
"Turrum",16250,"GenusAverage",2
"Tursiops",252600,"GenusAverage",2
"Turtur",75.61,"GenusAverage",15
"Tylas",46.29,"GenusAverage",2
"Tylerius",66.1,"GenusAverage",1
"Tylocephalus",6.9e-08,"GenusAverage",1
"Tylochromis",1667,"GenusAverage",1
"Tylomys",232.8,"GenusAverage",22
"Tylonycteris",5.764,"GenusAverage",9
"Tylosurus",1576,"GenusAverage",4
"Tylototriton",99.54,"GenusAverage",5
"Tympanocryptis",7.77,"GenusAverage",31
"Tympanoctomys",105.3,"GenusAverage",9
"Tympanopleura",60.23,"GenusAverage",2
"Tympanuchus",698.4,"GenusAverage",16
"Typha",31,"GenusAverage",1
"Typhlacontias",2.219,"GenusAverage",15
"Typhlomys",27.85,"GenusAverage",2
"Typhlonectes",600,"GenusAverage",1
"Typhlophis",4.2,"GenusAverage",1
"Typhlops",12.09,"GenusAverage",51
"Typhlosaurus",13.23,"GenusAverage",10
"Tyranneutes",7.151,"GenusAverage",4
"Tyrannopsis",54.05,"GenusAverage",2
"Tyrannulus",7.025,"GenusAverage",2
"Tyrannus",44.14,"GenusAverage",51
"Tyroglyphus",1e-06,"GenusAverage",1
